from_city,from_region_id,from_region_name,to_city,to_region_id,to_region_name,type,from_station,to_station,duration,distance,cost,route_id,route_name,enabled
beijing,1001,beijing,karamay,NULL,xinjiang,flight,PEK,KRY,4:50:00,NULL,NULL,1233,shenzhen airlines,True
beijing,1001,beijing,yinchuan,NULL,ningxia,flight,PEK,INC,2:10:00,NULL,NULL,1281,shenzhen airlines,True
beijing,1001,beijing,guangyuan,1019,sichuan,flight,PEK,GYS,2:30:00,NULL,NULL,1457,shenzhen airlines,True
beijing,1001,beijing,yuncheng,1018,shanxi,flight,PEK,YCU,2:05:00,NULL,NULL,1127,shenzhen airlines,True
beijing,1001,beijing,ordos,NULL,inner mongolia,flight,PEK,DSN,1:40:00,NULL,NULL,1117,shenzhen airlines,True
beijing,1001,beijing,fuyang,1000,anhui,flight,PEK,FUG,2:00:00,NULL,NULL,5644,shandong airlines,True
beijing,1001,beijing,zhanjiang,1004,guangdong,flight,PEK,ZHA,4:00:00,NULL,NULL,1925,shenzhen airlines,True
beijing,1001,beijing,jieyang,1004,guangdong,flight,PEK,SWA,3:15:00,NULL,NULL,1347,shenzhen airlines,True
beijing,1001,beijing,daqing,1008,heilongjiang,flight,PEK,DQA,2:00:00,NULL,NULL,1695,shenzhen airlines,True
beijing,1001,beijing,hefei,1000,anhui,flight,PEK,HFE,1:55:00,NULL,NULL,5632,shandong airlines,True
beijing,1001,beijing,qionghai,NULL,hainan,flight,PEK,BAR,4:20:00,NULL,NULL,7777,hainan airlines,True
beijing,1001,beijing,dali,NULL,yunnan,flight,PEK,DLU,4:05:00,NULL,NULL,1499,shenzhen airlines,True
beijing,1001,beijing,beihai,NULL,guangxi,flight,PEK,BHY,3:50:00,NULL,NULL,1909,shenzhen airlines,True
beijing,1001,beijing,lianyungang,1012,jiangsu,flight,PEK,LYG,1:40:00,NULL,NULL,5688,shandong airlines,True
beijing,1001,beijing,zhengzhou,1009,henan,flight,PEK,CGO,1:55:00,NULL,NULL,3988,air new zealand,True
beijing,1001,beijing,lijiang,NULL,yunnan,flight,PEK,LJG,3:55:00,NULL,NULL,1459,shenzhen airlines,True
beijing,1001,beijing,hengyang,1011,hunan,flight,PEK,HNY,2:55:00,NULL,NULL,1921,shenzhen airlines,True
beijing,1001,beijing,ganzhou,1013,jiangxi,flight,PEK,KOW,2:55:00,NULL,NULL,5059,shandong airlines,True
beijing,1001,beijing,zunyi,1006,guizhou,flight,PEK,WMT,3:15:00,NULL,NULL,1491,shenzhen airlines,True
beijing,1001,beijing,hulunbuir,NULL,inner mongolia,flight,PEK,HLD,2:30:00,NULL,NULL,1185,hong kong airlines,True
beijing,1001,beijing,jingdezhen,1013,jiangxi,flight,PEK,JDZ,2:20:00,NULL,NULL,1887,shenzhen airlines,True
beijing,1001,beijing,manzhouli,NULL,inner mongolia,flight,PEK,NZH,2:50:00,NULL,NULL,7149,hainan airlines,True
beijing,1001,beijing,xining,NULL,qinghai,flight,PEK,XNN,2:35:00,NULL,NULL,1261,shenzhen airlines,True
beijing,1001,beijing,zhangjiajie,1011,hunan,flight,PEK,DYG,2:40:00,NULL,NULL,1953,shenzhen airlines,True
beijing,1001,beijing,huangshan,1000,anhui,flight,PEK,TXN,2:20:00,NULL,NULL,5071,shandong airlines,True
beijing,1001,beijing,tongliao,NULL,inner mongolia,flight,PEK,TGO,1:20:00,NULL,NULL,1123,shenzhen airlines,True
beijing,1001,beijing,linfen,1018,shanxi,flight,PEK,LFQ,1:30:00,NULL,NULL,4714,shenzhen airlines,True
beijing,1001,beijing,wuhai,NULL,inner mongolia,flight,PEK,WUA,2:00:00,NULL,NULL,7617,hainan airlines,True
beijing,1001,beijing,dongying,1016,shandong,flight,PEK,DOY,1:20:00,NULL,NULL,7125,hainan airlines,True
beijing,1001,beijing,yulin,NULL,shaanxi,flight,PEK,UYN,1:30:00,NULL,NULL,7133,hainan airlines,True
beijing,1001,beijing,ezhou,1010,hubei,flight,PEK,EHU,2:00:00,NULL,NULL,7101,sf airlines,True
beijing,1001,beijing,taiyuan,1018,shanxi,flight,PEK,TYN,1:15:00,NULL,NULL,3900,air new zealand,True
beijing,1001,beijing,wanzhou,1002,chongqing,flight,PEK,WXN,2:40:00,NULL,NULL,5585,xiamen airlines,True
beijing,1001,beijing,xilinhot,NULL,inner mongolia,flight,PEK,XIL,1:25:00,NULL,NULL,1109,shenzhen airlines,True
beijing,1001,beijing,ulanhot,NULL,inner mongolia,flight,PEK,HLH,1:50:00,NULL,NULL,1135,shenzhen airlines,True
beijing,1001,beijing,yangzhou,1012,jiangsu,flight,PEK,YTY,1:45:00,NULL,NULL,5692,shandong airlines,True
beijing,1001,beijing,baotou,NULL,inner mongolia,flight,PEK,BAV,1:45:00,NULL,NULL,1121,shenzhen airlines,True
beijing,1001,beijing,yichun,1013,jiangxi,flight,PEK,YIC,2:50:00,NULL,NULL,3412,air china ltd,True
beijing,1001,beijing,zhongwei,NULL,ningxia,flight,PEK,ZHY,2:10:00,NULL,NULL,9016,china southern airlines,True
beijing,1001,beijing,jinghong,NULL,yunnan,flight,PEK,JHG,4:10:00,NULL,NULL,1239,hong kong airlines,True
beijing,1001,beijing,xiangyang,1010,hubei,flight,PEK,XFN,2:10:00,NULL,NULL,3895,air china ltd,True
